结果：NG,该图片是：C:\Users\Administrator\Desktop\我的文件夹\0705\0630\0630vs\0630vs\bin\picture\1.bmp
结果：NG,该图片是：C:\Users\Administrator\Desktop\我的文件夹\0705\0630\0630vs\0630vs\bin\picture\2.bmp
结果：NG,该图片是：C:\Users\Administrator\Desktop\我的文件夹\0705\0630\0630vs\0630vs\bin\picture\3.bmp
结果：NG,该图片是：C:\Users\Administrator\Desktop\我的文件夹\0705\0630\0630vs\0630vs\bin\picture\4.bmp
结果：NG,该图片是：C:\Users\Administrator\Desktop\我的文件夹\0705\0630\0630vs\0630vs\bin\picture\1.bmp
